neotoma_names,name,rank,id
Papaver argemone-type,Ranunculales,order,399
Papaver argemone-type,Papaveraceae,family,2422
Papaver argemone-type,Papaver,genus,2888431
Trifolium spadiceum,Plantae,kingdom,6
Trifolium spadiceum,Tracheophyta,phylum,7707728
Trifolium spadiceum,Magnoliopsida,class,220
Trifolium spadiceum,Fabales,order,1370
Trifolium spadiceum,Fabaceae,family,5386
Trifolium spadiceum,Trifolium,genus,2973363
Trifolium spadiceum,Trifolium spadiceum,species,5358902
Anemone nemorosa,Plantae,kingdom,6
Anemone nemorosa,Tracheophyta,phylum,7707728
Anemone nemorosa,Magnoliopsida,class,220
Anemone nemorosa,Ranunculales,order,399
Anemone nemorosa,Ranunculaceae,family,2410
Anemone nemorosa,Anemone,genus,3016227
Anemone nemorosa,Anemone nemorosa,species,3033263
Poaceae undiff. (>40 µm),Plantae,kingdom,6
Poaceae undiff. (>40 µm),Tracheophyta,phylum,7707728
Poaceae undiff. (>40 µm),Liliopsida,class,196
Poaceae undiff. (>40 µm),Poales,order,1369
Poaceae undiff. (>40 µm),Poaceae,family,3073
Poaceae undiff. (<40 µm),Plantae,kingdom,6
Poaceae undiff. (<40 µm),Tracheophyta,phylum,7707728
Poaceae undiff. (<40 µm),Liliopsida,class,196
Poaceae undiff. (<40 µm),Poales,order,1369
Poaceae undiff. (<40 µm),Poaceae,family,3073
Rumex acetosa/R. acetosella,Plantae,kingdom,6
Rumex acetosa/R. acetosella,Tracheophyta,phylum,7707728
Rumex acetosa/R. acetosella,Magnoliopsida,class,220
Rumex acetosa/R. acetosella,Caryophyllales,order,422
Rumex acetosa/R. acetosella,Polygonaceae,family,2416
Rumex acetosa/R. acetosella,Rumex,genus,2888942
Stachys sylvatica,Plantae,kingdom,6
Stachys sylvatica,Tracheophyta,phylum,7707728
Stachys sylvatica,Magnoliopsida,class,220
Stachys sylvatica,Lamiales,order,408
Stachys sylvatica,Lamiaceae,family,2497
Stachys sylvatica,Stachys,genus,2927228
Stachys sylvatica,Stachys sylvatica,species,2927282
Armeria maritima (type B),Plantae,kingdom,6
Armeria maritima (type B),Tracheophyta,phylum,7707728
Armeria maritima (type B),Magnoliopsida,class,220
Armeria maritima (type B),Caryophyllales,order,422
Armeria maritima (type B),Plumbaginaceae,family,2419
Armeria maritima (type B),Armeria,genus,3082288
Armeria maritima (type B),Armeria maritima,species,8930531
Cuscuta lupuliformis,Plantae,kingdom,6
Cuscuta lupuliformis,Tracheophyta,phylum,7707728
Cuscuta lupuliformis,Magnoliopsida,class,220
Cuscuta lupuliformis,Solanales,order,1176
Cuscuta lupuliformis,Convolvulaceae,family,2389
Cuscuta lupuliformis,Cuscuta,genus,2927479
Cuscuta lupuliformis,Cuscuta lupuliformis,species,3678256
Helianthemum undiff.,Plantae,kingdom,6
Helianthemum undiff.,Tracheophyta,phylum,7707728
Helianthemum undiff.,Magnoliopsida,class,220
Helianthemum undiff.,Malvales,order,941
Helianthemum undiff.,Cistaceae,family,6635
Helianthemum undiff.,Helianthemum,genus,2874068
Spergula arvensis-type,Plantae,kingdom,6
Spergula arvensis-type,Tracheophyta,phylum,7707728
Spergula arvensis-type,Magnoliopsida,class,220
Spergula arvensis-type,Caryophyllales,order,422
Spergula arvensis-type,Caryophyllaceae,family,2518
Spergula arvensis-type,Spergula,genus,3085807
Verbena officinalis,Plantae,kingdom,6
Verbena officinalis,Tracheophyta,phylum,7707728
Verbena officinalis,Magnoliopsida,class,220
Verbena officinalis,Lamiales,order,408
Verbena officinalis,Verbenaceae,family,6689
Verbena officinalis,Verbena,genus,2925470
Verbena officinalis,Verbena officinalis,species,2925529
Agrostemma githago,Plantae,kingdom,6
Agrostemma githago,Tracheophyta,phylum,7707728
Agrostemma githago,Magnoliopsida,class,220
Agrostemma githago,Caryophyllales,order,422
Agrostemma githago,Caryophyllaceae,family,2518
Agrostemma githago,Agrostemma,genus,3085365
Agrostemma githago,Agrostemma githago,species,3085368
Cornus cf. C. suecica,Plantae,kingdom,6
Cornus cf. C. suecica,Tracheophyta,phylum,7707728
Cornus cf. C. suecica,Magnoliopsida,class,220
Cornus cf. C. suecica,Cornales,order,949
Cornus cf. C. suecica,Cornaceae,family,6713
Cornus cf. C. suecica,Cornus,genus,3082226
Gentianella campestris,Plantae,kingdom,6
Gentianella campestris,Tracheophyta,phylum,7707728
Gentianella campestris,Magnoliopsida,class,220
Gentianella campestris,Gentianales,order,412
Gentianella campestris,Gentianaceae,family,2503
Gentianella campestris,Gentianella,genus,3169845
Gentianella campestris,Gentianella campestris,species,7270427
Hystrix,Animalia,kingdom,1
Hystrix,Chordata,phylum,44
Hystrix,Mammalia,class,359
Hystrix,Rodentia,order,1459
Hystrix,Hystricidae,family,9705
Hystrix,Hystrix,genus,2311276
Primula vulgaris-type,Plantae,kingdom,6
Primula vulgaris-type,Tracheophyta,phylum,7707728
Primula vulgaris-type,Magnoliopsida,class,220
Primula vulgaris-type,Ericales,order,1353
Primula vulgaris-type,Primulaceae,family,6674
Primula vulgaris-type,Primula,genus,8026112
Sambucus cf. S. racemosa,Plantae,kingdom,6
Sambucus cf. S. racemosa,Tracheophyta,phylum,7707728
Sambucus cf. S. racemosa,Magnoliopsida,class,220
Sambucus cf. S. racemosa,Dipsacales,order,946
Sambucus cf. S. racemosa,Viburnaceae,family,4924416
Sambucus cf. S. racemosa,Sambucus,genus,2888721
Saxifraga cf. S. nivalis,Plantae,kingdom,6
Saxifraga cf. S. nivalis,Tracheophyta,phylum,7707728
Saxifraga cf. S. nivalis,Magnoliopsida,class,220
Saxifraga cf. S. nivalis,Saxifragales,order,7219248
Saxifraga cf. S. nivalis,Saxifragaceae,family,2402
Saxifraga cf. S. nivalis,Saxifraga,genus,2987833
Stellaria cf. S. palustris,Plantae,kingdom,6
Stellaria cf. S. palustris,Tracheophyta,phylum,7707728
Stellaria cf. S. palustris,Magnoliopsida,class,220
Stellaria cf. S. palustris,Caryophyllales,order,422
Stellaria cf. S. palustris,Caryophyllaceae,family,2518
Stellaria cf. S. palustris,Stellaria,genus,3085667
Stellaria cf. S. palustris,Animalia,kingdom,1
Stellaria cf. S. palustris,Mollusca,phylum,52
Stellaria cf. S. palustris,Gastropoda,class,225
Stellaria cf. S. palustris,Littorinimorpha,order,7390893
Stellaria cf. S. palustris,Xenophoridae,family,7055
Stellaria cf. S. palustris,Stellaria,genus,3244642
Stellaria graminea,Plantae,kingdom,6
Stellaria graminea,Tracheophyta,phylum,7707728
Stellaria graminea,Magnoliopsida,class,220
Stellaria graminea,Caryophyllales,order,422
Stellaria graminea,Caryophyllaceae,family,2518
Stellaria graminea,Stellaria,genus,3085667
Stellaria graminea,Stellaria graminea,species,5384616
Carex hirta-type,Plantae,kingdom,6
Carex hirta-type,Tracheophyta,phylum,7707728
Carex hirta-type,Liliopsida,class,196
Carex hirta-type,Poales,order,1369
Carex hirta-type,Cyperaceae,family,7708
Carex hirta-type,Carex,genus,2721893
Caryophyllaceae cf. Silene latifolia subsp. alba,Plantae,kingdom,6
Caryophyllaceae cf. Silene latifolia subsp. alba,Tracheophyta,phylum,7707728
Caryophyllaceae cf. Silene latifolia subsp. alba,Magnoliopsida,class,220
Caryophyllaceae cf. Silene latifolia subsp. alba,Caryophyllales,order,422
Caryophyllaceae cf. Silene latifolia subsp. alba,Caryophyllaceae,family,2518
Gypsophila muralis,Plantae,kingdom,6
Gypsophila muralis,Tracheophyta,phylum,7707728
Gypsophila muralis,Magnoliopsida,class,220
Gypsophila muralis,Caryophyllales,order,422
Gypsophila muralis,Caryophyllaceae,family,2518
Gypsophila muralis,Psammophiliella,genus,7268062
Gypsophila muralis,Psammophiliella muralis,species,3085257
Melilotus officinalis,Plantae,kingdom,6
Melilotus officinalis,Tracheophyta,phylum,7707728
Melilotus officinalis,Magnoliopsida,class,220
Melilotus officinalis,Fabales,order,1370
Melilotus officinalis,Fabaceae,family,5386
Melilotus officinalis,Melilotus,genus,4924408
Melilotus officinalis,Melilotus officinalis,species,8193111
Pyrola,Plantae,kingdom,6
Pyrola,Tracheophyta,phylum,7707728
Pyrola,Magnoliopsida,class,220
Pyrola,Ericales,order,1353
Pyrola,Ericaceae,family,2505
Pyrola,Pyrola,genus,2888249
Stellaria,Plantae,kingdom,6
Stellaria,Tracheophyta,phylum,7707728
Stellaria,Magnoliopsida,class,220
Stellaria,Caryophyllales,order,422
Stellaria,Caryophyllaceae,family,2518
Stellaria,Stellaria,genus,3085667
Stellaria,Animalia,kingdom,1
Stellaria,Mollusca,phylum,52
Stellaria,Gastropoda,class,225
Stellaria,Littorinimorpha,order,7390893
Stellaria,Xenophoridae,family,7055
Stellaria,Stellaria,genus,3244642
Stellaria cf. S. media,Plantae,kingdom,6
Stellaria cf. S. media,Tracheophyta,phylum,7707728
Stellaria cf. S. media,Magnoliopsida,class,220
Stellaria cf. S. media,Caryophyllales,order,422
Stellaria cf. S. media,Caryophyllaceae,family,2518
Stellaria cf. S. media,Stellaria,genus,3085667
Stellaria cf. S. media,Animalia,kingdom,1
Stellaria cf. S. media,Mollusca,phylum,52
Stellaria cf. S. media,Gastropoda,class,225
Stellaria cf. S. media,Littorinimorpha,order,7390893
Stellaria cf. S. media,Xenophoridae,family,7055
Stellaria cf. S. media,Stellaria,genus,3244642
Allium vineale-type,Plantae,kingdom,6
Allium vineale-type,Tracheophyta,phylum,7707728
Allium vineale-type,Liliopsida,class,196
Allium vineale-type,Asparagales,order,1169
Allium vineale-type,Amaryllidaceae,family,7682
Allium vineale-type,Allium,genus,9624496
Armeria maritima subsp. elongata,Plantae,kingdom,6
Armeria maritima subsp. elongata,Tracheophyta,phylum,7707728
Armeria maritima subsp. elongata,Magnoliopsida,class,220
Armeria maritima subsp. elongata,Caryophyllales,order,422
Armeria maritima subsp. elongata,Plumbaginaceae,family,2419
Armeria maritima subsp. elongata,Armeria,genus,3082288
Armeria maritima subsp. elongata,Armeria maritima,species,8930531
Armeria maritima subsp. elongata,Armeria maritima elongata,subspecies,4090836
Iris pseudacorus,Plantae,kingdom,6
Iris pseudacorus,Tracheophyta,phylum,7707728
Iris pseudacorus,Liliopsida,class,196
Iris pseudacorus,Asparagales,order,1169
Iris pseudacorus,Iridaceae,family,7698
Iris pseudacorus,Iris,genus,2748017
Iris pseudacorus,Iris pseudacorus,species,5298231
Papaver argemone,Plantae,kingdom,6
Papaver argemone,Tracheophyta,phylum,7707728
Papaver argemone,Magnoliopsida,class,220
Papaver argemone,Ranunculales,order,399
Papaver argemone,Papaveraceae,family,2422
Papaver argemone,Roemeria,genus,2888427
Papaver argemone,Roemeria argemone,species,5531435
Polygala vulgaris,Plantae,kingdom,6
Polygala vulgaris,Tracheophyta,phylum,7707728
Polygala vulgaris,Magnoliopsida,class,220
Polygala vulgaris,Fabales,order,1370
Polygala vulgaris,Polygalaceae,family,2417
Polygala vulgaris,Polygala,genus,3191366
Polygala vulgaris,Polygala vulgaris,species,3191374
Rumex conglomeratus-type,Plantae,kingdom,6
Rumex conglomeratus-type,Tracheophyta,phylum,7707728
Rumex conglomeratus-type,Magnoliopsida,class,220
Rumex conglomeratus-type,Caryophyllales,order,422
Rumex conglomeratus-type,Polygonaceae,family,2416
Rumex conglomeratus-type,Rumex,genus,2888942
Saxifraga cf. S. aizoides,Plantae,kingdom,6
Saxifraga cf. S. aizoides,Tracheophyta,phylum,7707728
Saxifraga cf. S. aizoides,Magnoliopsida,class,220
Saxifraga cf. S. aizoides,Saxifragales,order,7219248
Saxifraga cf. S. aizoides,Saxifragaceae,family,2402
Saxifraga cf. S. aizoides,Saxifraga,genus,2987833
Trifolium pratense,Plantae,kingdom,6
Trifolium pratense,Tracheophyta,phylum,7707728
Trifolium pratense,Magnoliopsida,class,220
Trifolium pratense,Fabales,order,1370
Trifolium pratense,Fabaceae,family,5386
Trifolium pratense,Trifolium,genus,2973363
Trifolium pratense,Trifolium pratense,species,8324121
Chenopodium album,Plantae,kingdom,6
Chenopodium album,Tracheophyta,phylum,7707728
Chenopodium album,Magnoliopsida,class,220
Chenopodium album,Caryophyllales,order,422
Chenopodium album,Amaranthaceae,family,3064
Chenopodium album,Chenopodium,genus,3083823
Chenopodium album,Chenopodium album,species,3083838
Fumaria,Plantae,kingdom,6
Fumaria,Tracheophyta,phylum,7707728
Fumaria,Magnoliopsida,class,220
Fumaria,Ranunculales,order,399
Fumaria,Papaveraceae,family,2422
Fumaria,Fumaria,genus,2888567
Pimpinella,Plantae,kingdom,6
Pimpinella,Tracheophyta,phylum,7707728
Pimpinella,Magnoliopsida,class,220
Pimpinella,Apiales,order,1351
Pimpinella,Apiaceae,family,6720
Pimpinella,Pimpinella,genus,3034784
Scabiosa columbaria,Plantae,kingdom,6
Scabiosa columbaria,Tracheophyta,phylum,7707728
Scabiosa columbaria,Magnoliopsida,class,220
Scabiosa columbaria,Dipsacales,order,946
Scabiosa columbaria,Caprifoliaceae,family,6710
Scabiosa columbaria,Scabiosa,genus,2888800
Scabiosa columbaria,Scabiosa columbaria,species,2888802
Valerianella dentata,Plantae,kingdom,6
Valerianella dentata,Tracheophyta,phylum,7707728
Valerianella dentata,Magnoliopsida,class,220
Valerianella dentata,Dipsacales,order,946
Valerianella dentata,Caprifoliaceae,family,6710
Valerianella dentata,Valerianella,genus,2888767
Valerianella dentata,Valerianella dentata,species,2888789
Hornungia,Plantae,kingdom,6
Hornungia,Tracheophyta,phylum,7707728
Hornungia,Magnoliopsida,class,220
Hornungia,Brassicales,order,7225535
Hornungia,Brassicaceae,family,3112
Hornungia,Hornungia,genus,7376101
Listera,Plantae,kingdom,6
Listera,Tracheophyta,phylum,7707728
Listera,Liliopsida,class,196
Listera,Asparagales,order,1169
Listera,Orchidaceae,family,7689
Listera,Neottia,genus,2816155
Listera,Plantae,kingdom,6
Listera,Tracheophyta,phylum,7707728
Listera,Magnoliopsida,class,220
Listera,Fabales,order,1370
Listera,Fabaceae,family,5386
Listera,Genista,genus,2940025
Listera,Animalia,kingdom,1
Listera,Mollusca,phylum,52
Listera,Bivalvia,class,137
Listera,Cardiida,order,9529005
Listera,Semelidae,family,6845
Listera,Scrobicularia,genus,2286770
Listera,Bacteria,kingdom,3
Listera,Firmicutes,phylum,87
Listera,Bacilli,class,303
Listera,Lactobacillales,order,577
Listera,Listeriaceae,family,4705
Listera,Listeria,genus,3225442
Listera,Listeria spec.,species,12246949
Poaceae (large),Plantae,kingdom,6
Poaceae (large),Tracheophyta,phylum,7707728
Poaceae (large),Liliopsida,class,196
Poaceae (large),Poales,order,1369
Poaceae (large),Poaceae,family,3073
Anthriscus sylvestris,Plantae,kingdom,6
Anthriscus sylvestris,Tracheophyta,phylum,7707728
Anthriscus sylvestris,Magnoliopsida,class,220
Anthriscus sylvestris,Apiales,order,1351
Anthriscus sylvestris,Apiaceae,family,6720
Anthriscus sylvestris,Anthriscus,genus,5371741
Anthriscus sylvestris,Anthriscus sylvestris,species,5371742
Calluna vulgaris-type,Plantae,kingdom,6
Calluna vulgaris-type,Tracheophyta,phylum,7707728
Calluna vulgaris-type,Magnoliopsida,class,220
Calluna vulgaris-type,Ericales,order,1353
Calluna vulgaris-type,Ericaceae,family,2505
Calluna vulgaris-type,Calluna,genus,2882481
Centaurea montana/Cyanus triumfettii,Plantae,kingdom,6
Centaurea montana/Cyanus triumfettii,Tracheophyta,phylum,7707728
Centaurea montana/Cyanus triumfettii,Magnoliopsida,class,220
Centaurea montana/Cyanus triumfettii,Asterales,order,414
Centaurea montana/Cyanus triumfettii,Asteraceae,family,3065
Centaurea montana/Cyanus triumfettii,Centaurea,genus,3127469
Cerastium fontanum-type,Plantae,kingdom,6
Cerastium fontanum-type,Tracheophyta,phylum,7707728
Cerastium fontanum-type,Magnoliopsida,class,220
Cerastium fontanum-type,Caryophyllales,order,422
Cerastium fontanum-type,Caryophyllaceae,family,2518
Cerastium fontanum-type,Cerastium,genus,2873815
Cornus sanguinea-type,Plantae,kingdom,6
Cornus sanguinea-type,Tracheophyta,phylum,7707728
Cornus sanguinea-type,Magnoliopsida,class,220
Cornus sanguinea-type,Cornales,order,949
Cornus sanguinea-type,Cornaceae,family,6713
Cornus sanguinea-type,Cornus,genus,3082226
Falcaria vulgaris-type,Animalia,kingdom,1
Falcaria vulgaris-type,Arthropoda,phylum,54
Falcaria vulgaris-type,Insecta,class,216
Falcaria vulgaris-type,Lepidoptera,order,797
Falcaria vulgaris-type,Drepanidae,family,7294
Falcaria vulgaris-type,Falcaria,genus,1952001
Falcaria vulgaris-type,Plantae,kingdom,6
Falcaria vulgaris-type,Tracheophyta,phylum,7707728
Falcaria vulgaris-type,Magnoliopsida,class,220
Falcaria vulgaris-type,Apiales,order,1351
Falcaria vulgaris-type,Apiaceae,family,6720
Falcaria vulgaris-type,Falcaria,genus,3034533
Fraxinus excelsior-type,Plantae,kingdom,6
Fraxinus excelsior-type,Tracheophyta,phylum,7707728
Fraxinus excelsior-type,Magnoliopsida,class,220
Fraxinus excelsior-type,Lamiales,order,408
Fraxinus excelsior-type,Oleaceae,family,6652
Fraxinus excelsior-type,Fraxinus,genus,3172323
Herniaria glabra-type,Plantae,kingdom,6
Herniaria glabra-type,Tracheophyta,phylum,7707728
Herniaria glabra-type,Magnoliopsida,class,220
Herniaria glabra-type,Caryophyllales,order,422
Herniaria glabra-type,Caryophyllaceae,family,2518
Herniaria glabra-type,Herniaria,genus,3085796
Ilex aquifolium-type,Plantae,kingdom,6
Ilex aquifolium-type,Tracheophyta,phylum,7707728
Ilex aquifolium-type,Magnoliopsida,class,220
Ilex aquifolium-type,Aquifoliales,order,7226638
Ilex aquifolium-type,Aquifoliaceae,family,6716
Ilex aquifolium-type,Ilex,genus,10792217
Laurus,Plantae,kingdom,6
Laurus,Tracheophyta,phylum,7707728
Laurus,Magnoliopsida,class,220
Laurus,Laurales,order,407
Laurus,Lauraceae,family,6688
Laurus,Laurus,genus,2988444
Ligusticum mutellina,Plantae,kingdom,6
Ligusticum mutellina,Tracheophyta,phylum,7707728
Ligusticum mutellina,Magnoliopsida,class,220
Ligusticum mutellina,Apiales,order,1351
Ligusticum mutellina,Apiaceae,family,6720
Ligusticum mutellina,Mutellina,genus,6026331
Ligusticum mutellina,Mutellina adonidifolia,species,7318319
Linum austriacum-type,Plantae,kingdom,6
Linum austriacum-type,Tracheophyta,phylum,7707728
Linum austriacum-type,Magnoliopsida,class,220
Linum austriacum-type,Malpighiales,order,1414
Linum austriacum-type,Linaceae,family,2493
Linum austriacum-type,Linum,genus,2873855
Morus alba,Plantae,kingdom,6
Morus alba,Tracheophyta,phylum,7707728
Morus alba,Magnoliopsida,class,220
Morus alba,Rosales,order,691
Morus alba,Moraceae,family,6640
Morus alba,Morus,genus,2984545
Morus alba,Morus alba,species,5361889
Pentaglottis sempervirens,Plantae,kingdom,6
Pentaglottis sempervirens,Tracheophyta,phylum,7707728
Pentaglottis sempervirens,Magnoliopsida,class,220
Pentaglottis sempervirens,Boraginales,order,7226464
Pentaglottis sempervirens,Boraginaceae,family,2498
Pentaglottis sempervirens,Pentaglottis,genus,2926129
Pentaglottis sempervirens,Pentaglottis sempervirens,species,2926130
Pinus sylvestris-type,Plantae,kingdom,6
Pinus sylvestris-type,Tracheophyta,phylum,7707728
Pinus sylvestris-type,Pinopsida,class,194
Pinus sylvestris-type,Pinales,order,640
Pinus sylvestris-type,Pinaceae,family,3925
Pinus sylvestris-type,Pinus,genus,2684241
Sambucus racemosa,Plantae,kingdom,6
Sambucus racemosa,Tracheophyta,phylum,7707728
Sambucus racemosa,Magnoliopsida,class,220
Sambucus racemosa,Dipsacales,order,946
Sambucus racemosa,Viburnaceae,family,4924416
Sambucus racemosa,Sambucus,genus,2888721
Sambucus racemosa,Sambucus racemosa,species,2888723
Saxifraga granulata,Plantae,kingdom,6
Saxifraga granulata,Tracheophyta,phylum,7707728
Saxifraga granulata,Magnoliopsida,class,220
Saxifraga granulata,Saxifragales,order,7219248
Saxifraga granulata,Saxifragaceae,family,2402
Saxifraga granulata,Saxifraga,genus,2987833
Saxifraga granulata,Saxifraga granulata,species,7887000
Sorbus aucuparia-type,Plantae,kingdom,6
Sorbus aucuparia-type,Tracheophyta,phylum,7707728
Sorbus aucuparia-type,Magnoliopsida,class,220
Sorbus aucuparia-type,Rosales,order,691
Sorbus aucuparia-type,Rosaceae,family,5015
Sorbus aucuparia-type,Sorbus,genus,3012146
Trifolium badium-type,Plantae,kingdom,6
Trifolium badium-type,Tracheophyta,phylum,7707728
Trifolium badium-type,Magnoliopsida,class,220
Trifolium badium-type,Fabales,order,1370
Trifolium badium-type,Fabaceae,family,5386
Trifolium badium-type,Trifolium,genus,2973363
Trifolium badium-type,Animalia,kingdom,1
Trifolium badium-type,Platyhelminthes,phylum,108
