neotoma_names,name,rank
Polygonum sect. Polygonum,Magnoliopsida,class
Polygonum sect. Polygonum,Caryophyllales,order
Polygonum sect. Polygonum,Polygonaceae,family
Polygonum sect. Polygonum,Polygonum,genus
Astragalus onobrychis-type,Plantae,kingdom
Astragalus onobrychis-type,Tracheophyta,phylum
Astragalus onobrychis-type,Magnoliopsida,class
Astragalus onobrychis-type,Fabales,order
Astragalus onobrychis-type,Fabaceae,family
Astragalus onobrychis-type,Astragalus,genus
Eremurus,Plantae,kingdom
Eremurus,Tracheophyta,phylum
Eremurus,Liliopsida,class
Eremurus,Asparagales,order
Eremurus,Asphodelaceae,family
Eremurus,Eremurus,genus
Primula farinosa-type (large),Plantae,kingdom
Primula farinosa-type (large),Tracheophyta,phylum
Primula farinosa-type (large),Magnoliopsida,class
Primula farinosa-type (large),Ericales,order
Primula farinosa-type (large),Primulaceae,family
Primula farinosa-type (large),Primula,genus
Pterocarya fraxinifolia,Plantae,kingdom
Pterocarya fraxinifolia,Tracheophyta,phylum
Pterocarya fraxinifolia,Magnoliopsida,class
Pterocarya fraxinifolia,Fagales,order
Pterocarya fraxinifolia,Juglandaceae,family
Pterocarya fraxinifolia,Pterocarya,genus
Pterocarya fraxinifolia,Pterocarya fraxinifolia,species
Rheum officinale,Plantae,kingdom
Rheum officinale,Tracheophyta,phylum
Rheum officinale,Magnoliopsida,class
Rheum officinale,Caryophyllales,order
Rheum officinale,Polygonaceae,family
Rheum officinale,Rheum,genus
Rheum officinale,Rheum officinale,species
Claytonia arctica,Plantae,kingdom
Claytonia arctica,Tracheophyta,phylum
Claytonia arctica,Magnoliopsida,class
Claytonia arctica,Caryophyllales,order
Claytonia arctica,Montiaceae,family
Claytonia arctica,Claytonia,genus
Claytonia arctica,Claytonia arctica,species
Claytonia undiff.,Plantae,kingdom
Claytonia undiff.,Tracheophyta,phylum
Claytonia undiff.,Magnoliopsida,class
Claytonia undiff.,Caryophyllales,order
Claytonia undiff.,Montiaceae,family
Claytonia undiff.,Claytonia,genus
Pinus sibirica,Plantae,kingdom
Pinus sibirica,Tracheophyta,phylum
Pinus sibirica,Pinopsida,class
Pinus sibirica,Pinales,order
Pinus sibirica,Pinaceae,family
Pinus sibirica,Pinus,genus
Pinus sibirica,Pinus sibirica,species
Ulmus sp.,Plantae,kingdom
Ulmus sp.,Tracheophyta,phylum
Ulmus sp.,Magnoliopsida,class
Ulmus sp.,Rosales,order
Ulmus sp.,Ulmaceae,family
Ulmus sp.,Ulmus,genus
Claytonia sarmentosa,Plantae,kingdom
Claytonia sarmentosa,Tracheophyta,phylum
Claytonia sarmentosa,Magnoliopsida,class
Claytonia sarmentosa,Caryophyllales,order
Claytonia sarmentosa,Montiaceae,family
Claytonia sarmentosa,Claytonia,genus
Claytonia sarmentosa,Claytonia sarmentosa,species
Claytoniella vassilievii,Plantae,kingdom
Claytoniella vassilievii,Tracheophyta,phylum
Claytoniella vassilievii,Magnoliopsida,class
Claytoniella vassilievii,Caryophyllales,order
Claytoniella vassilievii,Montiaceae,family
Claytoniella vassilievii,Montia,genus
Claytoniella vassilievii,Montia vassilievii,species
Betula cf. B. fruticosa,Plantae,kingdom
Betula cf. B. fruticosa,Tracheophyta,phylum
Betula cf. B. fruticosa,Magnoliopsida,class
Betula cf. B. fruticosa,Fagales,order
Betula cf. B. fruticosa,Betulaceae,family
Betula cf. B. fruticosa,Betula,genus
Betula cf. B. pendula,Plantae,kingdom
Betula cf. B. pendula,Tracheophyta,phylum
Betula cf. B. pendula,Magnoliopsida,class
Betula cf. B. pendula,Fagales,order
Betula cf. B. pendula,Betulaceae,family
Betula cf. B. pendula,Betula,genus
Patrinia,Plantae,kingdom
Patrinia,Tracheophyta,phylum
Patrinia,Magnoliopsida,class
Patrinia,Dipsacales,order
Patrinia,Caprifoliaceae,family
Patrinia,Patrinia,genus
Ulmus undiff.,Plantae,kingdom
Ulmus undiff.,Tracheophyta,phylum
Ulmus undiff.,Magnoliopsida,class
Ulmus undiff.,Rosales,order
Ulmus undiff.,Ulmaceae,family
Ulmus undiff.,Ulmus,genus
Abies sibirica,Plantae,kingdom
Abies sibirica,Tracheophyta,phylum
Abies sibirica,Pinopsida,class
Abies sibirica,Pinales,order
Abies sibirica,Pinaceae,family
Abies sibirica,Abies,genus
Abies sibirica,Abies sibirica,species
Alnus hirsuta-type,Plantae,kingdom
Alnus hirsuta-type,Tracheophyta,phylum
Alnus hirsuta-type,Magnoliopsida,class
Alnus hirsuta-type,Fagales,order
Alnus hirsuta-type,Betulaceae,family
Alnus hirsuta-type,Alnus,genus
Aquilegia undiff.,Plantae,kingdom
Aquilegia undiff.,Tracheophyta,phylum
Aquilegia undiff.,Magnoliopsida,class
Aquilegia undiff.,Ranunculales,order
Aquilegia undiff.,Ranunculaceae,family
Aquilegia undiff.,Aquilegia,genus
Bergenia crassifolia,Plantae,kingdom
Bergenia crassifolia,Tracheophyta,phylum
Bergenia crassifolia,Magnoliopsida,class
Bergenia crassifolia,Saxifragales,order
Bergenia crassifolia,Saxifragaceae,family
Bergenia crassifolia,Bergenia,genus
Bergenia crassifolia,Bergenia crassifolia,species
Betula fruticosa,Plantae,kingdom
Betula fruticosa,Tracheophyta,phylum
Betula fruticosa,Magnoliopsida,class
Betula fruticosa,Fagales,order
Betula fruticosa,Betulaceae,family
Betula fruticosa,Betula,genus
Betula fruticosa,Betula fruticosa,species
Pedicularis oederi-type,Plantae,kingdom
Pedicularis oederi-type,Tracheophyta,phylum
Pedicularis oederi-type,Magnoliopsida,class
Pedicularis oederi-type,Lamiales,order
Pedicularis oederi-type,Orobanchaceae,family
Pedicularis oederi-type,Pedicularis,genus
Saxifraga hirsuta,Plantae,kingdom
Saxifraga hirsuta,Tracheophyta,phylum
Saxifraga hirsuta,Magnoliopsida,class
Saxifraga hirsuta,Saxifragales,order
Saxifraga hirsuta,Saxifragaceae,family
Saxifraga hirsuta,Saxifraga,genus
Saxifraga hirsuta,Saxifraga hirsuta,species
Acanthaceae,Plantae,kingdom
Acanthaceae,Tracheophyta,phylum
Acanthaceae,Magnoliopsida,class
Acanthaceae,Lamiales,order
Acanthaceae,Acanthaceae,family
Adenophora,Animalia,kingdom
Adenophora,Arthropoda,phylum
Adenophora,Insecta,class
Adenophora,Diptera,order
Adenophora,Phoridae,family
Adenophora,Adenophora,genus
Adenophora,Plantae,kingdom
Adenophora,Tracheophyta,phylum
Adenophora,Magnoliopsida,class
Adenophora,Asterales,order
Adenophora,Campanulaceae,family
Adenophora,Adenophora,genus
Alangium,Plantae,kingdom
Alangium,Tracheophyta,phylum
Alangium,Magnoliopsida,class
Alangium,Cornales,order
Alangium,Cornaceae,family
Alangium,Alangium,genus
Aporosa,Plantae,kingdom
Aporosa,Tracheophyta,phylum
Aporosa,Magnoliopsida,class
Aporosa,Malpighiales,order
Aporosa,Phyllanthaceae,family
Aporosa,Aporosa,genus
Biebersteinia,Plantae,kingdom
Biebersteinia,Tracheophyta,phylum
Biebersteinia,Magnoliopsida,class
Biebersteinia,Sapindales,order
Biebersteinia,Biebersteiniaceae,family
Biebersteinia,Biebersteinia,genus
Bignoniaceae undiff.,Plantae,kingdom
Bignoniaceae undiff.,Tracheophyta,phylum
Bignoniaceae undiff.,Magnoliopsida,class
Bignoniaceae undiff.,Lamiales,order
Bignoniaceae undiff.,Bignoniaceae,family
Catalpa,Plantae,kingdom
Catalpa,Tracheophyta,phylum
Catalpa,Magnoliopsida,class
Catalpa,Lamiales,order
Catalpa,Bignoniaceae,family
Catalpa,Catalpa,genus
Celastraceae,Plantae,kingdom
Celastraceae,Tracheophyta,phylum
Celastraceae,Magnoliopsida,class
Celastraceae,Celastrales,order
Celastraceae,Celastraceae,family
Engelhardia,Plantae,kingdom
Engelhardia,Tracheophyta,phylum
Engelhardia,Magnoliopsida,class
Engelhardia,Fagales,order
Engelhardia,Juglandaceae,family
Engelhardia,Engelhardia,genus
Garcinia,Plantae,kingdom
Garcinia,Tracheophyta,phylum
Garcinia,Magnoliopsida,class
Garcinia,Malpighiales,order
Garcinia,Clusiaceae,family
Garcinia,Garcinia,genus
Gesneriaceae,Plantae,kingdom
Gesneriaceae,Tracheophyta,phylum
Gesneriaceae,Magnoliopsida,class
Gesneriaceae,Lamiales,order
Gesneriaceae,Gesneriaceae,family
Illicium,Plantae,kingdom
Illicium,Tracheophyta,phylum
Illicium,Magnoliopsida,class
Illicium,Austrobaileyales,order
Illicium,Schisandraceae,family
Illicium,Illicium,genus
Lauraceae,Plantae,kingdom
Lauraceae,Tracheophyta,phylum
Lauraceae,Magnoliopsida,class
Lauraceae,Laurales,order
Lauraceae,Lauraceae,family
Melastomataceae,Plantae,kingdom
Melastomataceae,Tracheophyta,phylum
Melastomataceae,Magnoliopsida,class
Melastomataceae,Myrtales,order
Melastomataceae,Melastomataceae,family
Meliaceae undiff.,Plantae,kingdom
Meliaceae undiff.,Tracheophyta,phylum
Meliaceae undiff.,Magnoliopsida,class
Meliaceae undiff.,Sapindales,order
Meliaceae undiff.,Meliaceae,family
Morina,Plantae,kingdom
Morina,Tracheophyta,phylum
Morina,Magnoliopsida,class
Morina,Dipsacales,order
Morina,Caprifoliaceae,family
Morina,Morina,genus
Phyllanthus,Animalia,kingdom
Phyllanthus,Chordata,phylum
Phyllanthus,Aves,class
Phyllanthus,Passeriformes,order
Phyllanthus,Leiothrichidae,family
Phyllanthus,Phyllanthus,genus
Phyllanthus,Plantae,kingdom
Phyllanthus,Tracheophyta,phylum
Phyllanthus,Magnoliopsida,class
Phyllanthus,Malpighiales,order
Phyllanthus,Phyllanthaceae,family
Phyllanthus,Phyllanthus,genus
Platycarya,Plantae,kingdom
Platycarya,Tracheophyta,phylum
Platycarya,Magnoliopsida,class
Platycarya,Fagales,order
Platycarya,Juglandaceae,family
Platycarya,Platycarya,genus
Polygonum sp.,Plantae,kingdom
Polygonum sp.,Tracheophyta,phylum
Polygonum sp.,Magnoliopsida,class
Polygonum sp.,Caryophyllales,order
Polygonum sp.,Polygonaceae,family
Polygonum sp.,Polygonum,genus
Pseudolarix,Plantae,kingdom
Pseudolarix,Tracheophyta,phylum
Pseudolarix,Pinopsida,class
Pseudolarix,Pinales,order
Pseudolarix,Pinaceae,family
Pseudolarix,Pseudolarix,genus
Reevesia,Plantae,kingdom
Reevesia,Tracheophyta,phylum
Reevesia,Magnoliopsida,class
Reevesia,Malvales,order
Reevesia,Malvaceae,family
Reevesia,Reevesia,genus
Salicaceae undiff.,Plantae,kingdom
Salicaceae undiff.,Tracheophyta,phylum
Salicaceae undiff.,Magnoliopsida,class
Salicaceae undiff.,Malpighiales,order
Salicaceae undiff.,Salicaceae,family
Schisandra,Plantae,kingdom
Schisandra,Tracheophyta,phylum
Schisandra,Magnoliopsida,class
Schisandra,Austrobaileyales,order
Schisandra,Schisandraceae,family
Schisandra,Schisandra,genus
Styracaceae,Plantae,kingdom
Styracaceae,Tracheophyta,phylum
Styracaceae,Magnoliopsida,class
Styracaceae,Ericales,order
Styracaceae,Styracaceae,family
Tetracentron,Plantae,kingdom
Tetracentron,Tracheophyta,phylum
Tetracentron,Magnoliopsida,class
Tetracentron,Trochodendrales,order
Tetracentron,Trochodendraceae,family
Tetracentron,Tetracentron,genus
Tournefortia,Plantae,kingdom
Tournefortia,Tracheophyta,phylum
Tournefortia,Magnoliopsida,class
Tournefortia,Boraginales,order
Tournefortia,Heliotropiaceae,family
Tournefortia,Tournefortia,genus
Tsuga dumosa,Plantae,kingdom
Tsuga dumosa,Tracheophyta,phylum
Tsuga dumosa,Pinopsida,class
Tsuga dumosa,Pinales,order
Tsuga dumosa,Pinaceae,family
Tsuga dumosa,Tsuga,genus
Tsuga dumosa,Tsuga dumosa,species
Alnus viridis subsp. fruticosa-type,Plantae,kingdom
Alnus viridis subsp. fruticosa-type,Tracheophyta,phylum
Alnus viridis subsp. fruticosa-type,Magnoliopsida,class
Alnus viridis subsp. fruticosa-type,Fagales,order
Alnus viridis subsp. fruticosa-type,Betulaceae,family
Alnus viridis subsp. fruticosa-type,Alnus,genus
Alnus viridis subsp. fruticosa-type,Alnus alnobetula,species
Pinus pumila,Plantae,kingdom
Pinus pumila,Tracheophyta,phylum
Pinus pumila,Pinopsida,class
Pinus pumila,Pinales,order
Pinus pumila,Pinaceae,family
Pinus pumila,Pinus,genus
Pinus pumila,Pinus pumila,species
Ephedra alata-type,Plantae,kingdom
Ephedra alata-type,Tracheophyta,phylum
Ephedra alata-type,Gnetopsida,class
Ephedra alata-type,Ephedrales,order
Ephedra alata-type,Ephedraceae,family
Ephedra alata-type,Ephedra,genus
Ephedra sp.,Plantae,kingdom
Ephedra sp.,Tracheophyta,phylum
Ephedra sp.,Gnetopsida,class
Ephedra sp.,Ephedrales,order
Ephedra sp.,Ephedraceae,family
Ephedra sp.,Ephedra,genus
Haplophyllum,Animalia,kingdom
Haplophyllum,Arthropoda,phylum
Haplophyllum,Diplopoda,class
Haplophyllum,Julida,order
Haplophyllum,Julidae,family
Haplophyllum,Haplophyllum,genus
Haplophyllum,Plantae,kingdom
Haplophyllum,Tracheophyta,phylum
Haplophyllum,Magnoliopsida,class
Haplophyllum,Sapindales,order
Haplophyllum,Rutaceae,family
Haplophyllum,Haplophyllum,genus
Parrotia persica,Plantae,kingdom
Parrotia persica,Tracheophyta,phylum
Parrotia persica,Magnoliopsida,class
Parrotia persica,Saxifragales,order
Parrotia persica,Hamamelidaceae,family
Parrotia persica,Parrotia,genus
Parrotia persica,Parrotia persica,species
Polygonum aviculare/Bistorta officinalis-type,Plantae,kingdom
Polygonum aviculare/Bistorta officinalis-type,Tracheophyta,phylum
Polygonum aviculare/Bistorta officinalis-type,Magnoliopsida,class
Polygonum aviculare/Bistorta officinalis-type,Caryophyllales,order
Polygonum aviculare/Bistorta officinalis-type,Polygonaceae,family
Polygonum aviculare/Bistorta officinalis-type,Polygonum,genus
Rubiaceae (hexacolpate),Plantae,kingdom
Rubiaceae (hexacolpate),Tracheophyta,phylum
Rubiaceae (hexacolpate),Magnoliopsida,class
Rubiaceae (hexacolpate),Gentianales,order
Rubiaceae (hexacolpate),Rubiaceae,family
Betula pubescens var. pumila,Plantae,kingdom
Betula pubescens var. pumila,Tracheophyta,phylum
Betula pubescens var. pumila,Magnoliopsida,class
Betula pubescens var. pumila,Fagales,order
Betula pubescens var. pumila,Betulaceae,family
Betula pubescens var. pumila,Betula,genus
Betula pubescens var. pumila,Betula pubescens,species
Betula pubescens var. pumila,Betula pubescens pumila,variety
Atraphaxis,Plantae,kingdom
Atraphaxis,Tracheophyta,phylum
Atraphaxis,Magnoliopsida,class
Atraphaxis,Caryophyllales,order
Atraphaxis,Polygonaceae,family
Atraphaxis,Atraphaxis,genus
Bongardia,Plantae,kingdom
Bongardia,Tracheophyta,phylum
Bongardia,Magnoliopsida,class
Bongardia,Ranunculales,order
Bongardia,Berberidaceae,family
Bongardia,Bongardia,genus
Cephalaria,Plantae,kingdom
Cephalaria,Tracheophyta,phylum
Cephalaria,Magnoliopsida,class
Cephalaria,Dipsacales,order
Cephalaria,Caprifoliaceae,family
Cephalaria,Cephalaria,genus
Datisca cannabina,Plantae,kingdom
Datisca cannabina,Tracheophyta,phylum
Datisca cannabina,Magnoliopsida,class
Datisca cannabina,Cucurbitales,order
Datisca cannabina,Datiscaceae,family
Datisca cannabina,Datisca,genus
Datisca cannabina,Datisca cannabina,species
Gentiana olivieri-type,Plantae,kingdom
Gentiana olivieri-type,Tracheophyta,phylum
Gentiana olivieri-type,Magnoliopsida,class
Gentiana olivieri-type,Gentianales,order
Gentiana olivieri-type,Gentianaceae,family
Gentiana olivieri-type,Gentiana,genus
Hypericum hirtellum var. assyriacum-type,Plantae,kingdom
Hypericum hirtellum var. assyriacum-type,Tracheophyta,phylum
Hypericum hirtellum var. assyriacum-type,Magnoliopsida,class
Hypericum hirtellum var. assyriacum-type,Malpighiales,order
Hypericum hirtellum var. assyriacum-type,Hypericaceae,family
Hypericum hirtellum var. assyriacum-type,Hypericum,genus
Hypericum hirtellum var. assyriacum-type,Hypericum hirtellum,species
Leontice leontopetalum,Plantae,kingdom
Leontice leontopetalum,Tracheophyta,phylum
Leontice leontopetalum,Magnoliopsida,class
Leontice leontopetalum,Ranunculales,order
Leontice leontopetalum,Berberidaceae,family
Leontice leontopetalum,Leontice,genus
Leontice leontopetalum,Leontice leontopetalum,species
Malabaila,Plantae,kingdom
Malabaila,Plantae,kingdom
Malabaila,Tracheophyta,phylum
Malabaila,Tracheophyta,phylum
Malabaila,Magnoliopsida,class
Malabaila,Magnoliopsida,class
Malabaila,Apiales,order
Malabaila,Apiales,order
Malabaila,Apiaceae,family
Malabaila,Apiaceae,family
Malabaila,Grafia,genus
Malabaila,Grafia,genus
Malabaila,Plantae,kingdom
Malabaila,Plantae,kingdom
Malabaila,Tracheophyta,phylum
Malabaila,Tracheophyta,phylum
Malabaila,Magnoliopsida,class
Malabaila,Magnoliopsida,class
Malabaila,Apiales,order
Malabaila,Apiales,order
Malabaila,Apiaceae,family
Malabaila,Apiaceae,family
Malabaila,Pastinaca,genus
Malabaila,Pastinaca,genus
Plantago ovata-type,Plantae,kingdom
Plantago ovata-type,Tracheophyta,phylum
Plantago ovata-type,Magnoliopsida,class
Plantago ovata-type,Lamiales,order
Plantago ovata-type,Plantaginaceae,family
Plantago ovata-type,Plantago,genus
Psylliostachys,Plantae,kingdom
Psylliostachys,Tracheophyta,phylum
Psylliostachys,Magnoliopsida,class
Psylliostachys,Caryophyllales,order
Psylliostachys,Plumbaginaceae,family
Psylliostachys,Psylliostachys,genus
Psylliostachys spicata-type,Plantae,kingdom
Psylliostachys spicata-type,Tracheophyta,phylum
Psylliostachys spicata-type,Magnoliopsida,class
Psylliostachys spicata-type,Caryophyllales,order
Psylliostachys spicata-type,Plumbaginaceae,family
Psylliostachys spicata-type,Psylliostachys,genus
Ranunculus asiaticus-type,Plantae,kingdom
Ranunculus asiaticus-type,Tracheophyta,phylum
Ranunculus asiaticus-type,Magnoliopsida,class
Ranunculus asiaticus-type,Ranunculales,order
Ranunculus asiaticus-type,Ranunculaceae,family
Ranunculus asiaticus-type,Ranunculus,genus
Rumex cyprius-type,Plantae,kingdom
Rumex cyprius-type,Tracheophyta,phylum
Rumex cyprius-type,Magnoliopsida,class
Rumex cyprius-type,Caryophyllales,order
Rumex cyprius-type,Polygonaceae,family
Rumex cyprius-type,Rumex,genus
Rumex patientia-type,Plantae,kingdom
Rumex patientia-type,Tracheophyta,phylum
Rumex patientia-type,Magnoliopsida,class
Rumex patientia-type,Caryophyllales,order
Rumex patientia-type,Polygonaceae,family
Rumex patientia-type,Rumex,genus
Podocarpaceae,Plantae,kingdom
Podocarpaceae,Tracheophyta,phylum
Podocarpaceae,Pinopsida,class
Podocarpaceae,Pinales,order
Podocarpaceae,Podocarpaceae,family
Polygonaceae (excluding Rumex),Plantae,kingdom
Polygonaceae (excluding Rumex),Tracheophyta,phylum
Polygonaceae (excluding Rumex),Magnoliopsida,class
Polygonaceae (excluding Rumex),Caryophyllales,order
Polygonaceae (excluding Rumex),Polygonaceae,family
Ranunculaceae cf. Anemone/Caltha,Plantae,kingdom
Ranunculaceae cf. Anemone/Caltha,Tracheophyta,phylum
Ranunculaceae cf. Anemone/Caltha,Magnoliopsida,class
Ranunculaceae cf. Anemone/Caltha,Ranunculales,order
Ranunculaceae cf. Anemone/Caltha,Ranunculaceae,family
Hedysarum hedysaroides,Plantae,kingdom
Hedysarum hedysaroides,Tracheophyta,phylum
Hedysarum hedysaroides,Magnoliopsida,class
Hedysarum hedysaroides,Fabales,order
Hedysarum hedysaroides,Fabaceae,family
Hedysarum hedysaroides,Hedysarum,genus
Hedysarum hedysaroides,Hedysarum hedysaroides,species
Delphinium elatum,Plantae,kingdom
Delphinium elatum,Tracheophyta,phylum
Delphinium elatum,Magnoliopsida,class
Delphinium elatum,Ranunculales,order
Delphinium elatum,Ranunculaceae,family
Delphinium elatum,Delphinium,genus
Delphinium elatum,Delphinium elatum,species
Silene suecica-type,Plantae,kingdom
Silene suecica-type,Tracheophyta,phylum
Silene suecica-type,Magnoliopsida,class
Silene suecica-type,Caryophyllales,order
Silene suecica-type,Caryophyllaceae,family
Silene suecica-type,Silene,genus
Quercus indet.,Plantae,kingdom
Quercus indet.,Tracheophyta,phylum
Quercus indet.,Magnoliopsida,class
Quercus indet.,Fagales,order
Quercus indet.,Fagaceae,family
Quercus indet.,Quercus,genus
Quercus ithaburensis,Plantae,kingdom
Quercus ithaburensis,Tracheophyta,phylum
Quercus ithaburensis,Magnoliopsida,class
Quercus ithaburensis,Fagales,order
Quercus ithaburensis,Fagaceae,family
Quercus ithaburensis,Quercus,genus
Quercus ithaburensis,Quercus ithaburensis,species
Allium cf. A. sibiricum,Plantae,kingdom
Allium cf. A. sibiricum,Tracheophyta,phylum
Allium cf. A. sibiricum,Liliopsida,class
Allium cf. A. sibiricum,Asparagales,order
Allium cf. A. sibiricum,Amaryllidaceae,family
Allium cf. A. sibiricum,Allium,genus
Papaver radicatum-type,Plantae,kingdom
Papaver radicatum-type,Tracheophyta,phylum
Papaver radicatum-type,Magnoliopsida,class
Papaver radicatum-type,Ranunculales,order
Papaver radicatum-type,Papaveraceae,family
Papaver radicatum-type,Papaver,genus
Anthriscus,Plantae,kingdom
Anthriscus,Tracheophyta,phylum
Anthriscus,Magnoliopsida,class
Anthriscus,Apiales,order
Anthriscus,Apiaceae,family
Anthriscus,Anthriscus,genus
Biscutella,Plantae,kingdom
Biscutella,Tracheophyta,phylum
Biscutella,Magnoliopsida,class
Biscutella,Brassicales,order
Biscutella,Brassicaceae,family
Biscutella,Biscutella,genus
Centaurea alpina,Plantae,kingdom
Centaurea alpina,Tracheophyta,phylum
Centaurea alpina,Magnoliopsida,class
Centaurea alpina,Asterales,order
Centaurea alpina,Asteraceae,family
Centaurea alpina,Rhaponticoides,genus
Centaurea alpina,Rhaponticoides alpina,species
Omalotheca,Plantae,kingdom
