taxa,dataset_id,BIN,summed_pollen_count
Shepherdia canadensis,1006,20,0
Abies,1013,1,0
Abies,1013,2,0
Abies,1013,4,0
Abies,1013,5,0
Abies,1013,6,4
Abies,1013,7,2
Abies,1013,9,0
Abies,1013,13,0
Abies,1013,14,0
Abies,1013,15,0
Abies,1013,16,0
Abies,1013,18,0
Abies,1013,19,1
Abies,1013,21,0
Acer cf. A. negundo,1013,1,0
Acer cf. A. negundo,1013,2,0
Acer cf. A. negundo,1013,4,0
Acer cf. A. negundo,1013,5,0
Acer cf. A. negundo,1013,6,0
Acer cf. A. negundo,1013,7,0
Acer cf. A. negundo,1013,9,0
Acer cf. A. negundo,1013,13,0
Acer cf. A. negundo,1013,14,0
Acer cf. A. negundo,1013,15,0
Acer cf. A. negundo,1013,16,0
Acer cf. A. negundo,1013,18,0
Acer cf. A. negundo,1013,19,0
Acer cf. A. negundo,1013,21,0
Artemisia,1013,1,23
Artemisia,1013,2,125
Artemisia,1013,4,125
Artemisia,1013,5,223
Artemisia,1013,6,191
Artemisia,1013,7,193
Artemisia,1013,9,63
Artemisia,1013,13,165
Artemisia,1013,14,129
Artemisia,1013,15,109
Artemisia,1013,16,202
Artemisia,1013,18,150
Artemisia,1013,19,94
Artemisia,1013,21,304
Ceanothus,1013,1,0
Ceanothus,1013,2,1
Ceanothus,1013,4,0
Ceanothus,1013,5,0
Ceanothus,1013,6,0
Ceanothus,1013,7,0
Ceanothus,1013,9,0
Ceanothus,1013,13,0
Ceanothus,1013,14,0
Ceanothus,1013,15,0
Ceanothus,1013,16,0
Ceanothus,1013,18,0
Ceanothus,1013,19,0
Ceanothus,1013,21,0
Celtis,1013,1,0
Celtis,1013,2,0
Celtis,1013,4,0
Celtis,1013,5,0
Celtis,1013,6,0
Celtis,1013,7,0
Celtis,1013,9,0
Celtis,1013,13,0
Celtis,1013,14,0
Celtis,1013,15,0
Celtis,1013,16,0
Celtis,1013,18,0
Celtis,1013,19,0
Celtis,1013,21,0
Cercocarpus,1013,1,0
Cercocarpus,1013,2,0
Cercocarpus,1013,4,0
Cercocarpus,1013,5,0
Cercocarpus,1013,6,3
Cercocarpus,1013,7,0
Cercocarpus,1013,9,0
Cercocarpus,1013,13,0
Cercocarpus,1013,14,0
Cercocarpus,1013,15,0
Cercocarpus,1013,16,0
Cercocarpus,1013,18,0
Cercocarpus,1013,19,0
Cercocarpus,1013,21,0
Ephedra,1013,1,0
Ephedra,1013,2,0
Ephedra,1013,4,0
Ephedra,1013,5,0
Ephedra,1013,6,0
Ephedra,1013,7,0
Ephedra,1013,9,0
Ephedra,1013,13,0
Ephedra,1013,14,0
Ephedra,1013,15,0
Ephedra,1013,16,0
Ephedra,1013,18,0
Ephedra,1013,19,0
Ephedra,1013,21,0
Juglans,1013,1,0
Juglans,1013,2,0
Juglans,1013,4,0
Juglans,1013,5,0
Juglans,1013,6,0
Juglans,1013,7,0
Juglans,1013,9,0
Juglans,1013,13,0
Juglans,1013,14,0
Juglans,1013,15,0
Juglans,1013,16,0
Juglans,1013,18,0
Juglans,1013,19,0
Juglans,1013,21,0
Juniperus,1013,1,30
Juniperus,1013,2,0
Juniperus,1013,4,0
Juniperus,1013,5,6
Juniperus,1013,6,2
Juniperus,1013,7,1
Juniperus,1013,9,1
Juniperus,1013,13,0
Juniperus,1013,14,0
Juniperus,1013,15,0
Juniperus,1013,16,0
Juniperus,1013,18,0
Juniperus,1013,19,0
Juniperus,1013,21,0
Picea,1013,1,0
Picea,1013,2,3
Picea,1013,4,9
Picea,1013,5,11
Picea,1013,6,49
Picea,1013,7,38
Picea,1013,9,8
Picea,1013,13,4
Picea,1013,14,4
Picea,1013,15,4
Picea,1013,16,9
Picea,1013,18,6
Picea,1013,19,12
Picea,1013,21,3
Pinus,1013,1,146
Pinus,1013,2,85
Pinus,1013,4,90
Pinus,1013,5,207
Pinus,1013,6,244
Pinus,1013,7,199
Pinus,1013,9,116
Pinus,1013,13,107
Pinus,1013,14,81
Pinus,1013,15,64
Pinus,1013,16,86
Pinus,1013,18,60
Pinus,1013,19,121
Pinus,1013,21,201
Populus,1013,1,3
Populus,1013,2,0
Populus,1013,4,0
Populus,1013,5,0
Populus,1013,6,2
Populus,1013,7,0
Populus,1013,9,0
Populus,1013,13,1
Populus,1013,14,0
Populus,1013,15,0
Populus,1013,16,1
Populus,1013,18,0
Populus,1013,19,0
Populus,1013,21,0
Pseudotsuga,1013,1,1
Pseudotsuga,1013,2,0
Pseudotsuga,1013,4,0
Pseudotsuga,1013,5,0
Pseudotsuga,1013,6,0
Pseudotsuga,1013,7,1
Pseudotsuga,1013,9,0
Pseudotsuga,1013,13,0
Pseudotsuga,1013,14,0
Pseudotsuga,1013,15,0
Pseudotsuga,1013,16,0
Pseudotsuga,1013,18,0
Pseudotsuga,1013,19,0
Pseudotsuga,1013,21,0
Quercus,1013,1,5
Quercus,1013,2,1
Quercus,1013,4,4
Quercus,1013,5,1
Quercus,1013,6,7
Quercus,1013,7,6
Quercus,1013,9,4
Quercus,1013,13,1
Quercus,1013,14,0
Quercus,1013,15,0
Quercus,1013,16,3
Quercus,1013,18,2
Quercus,1013,19,0
Quercus,1013,21,0
Ribes,1013,1,0
Ribes,1013,2,0
Ribes,1013,4,5
Ribes,1013,5,1
Ribes,1013,6,0
Ribes,1013,7,2
Ribes,1013,9,0
Ribes,1013,13,0
Ribes,1013,14,0
Ribes,1013,15,0
Ribes,1013,16,0
Ribes,1013,18,0
Ribes,1013,19,0
Ribes,1013,21,0
Salix,1013,1,0
Salix,1013,2,0
Salix,1013,4,0
Salix,1013,5,0
Salix,1013,6,0
Salix,1013,7,2
Salix,1013,9,0
Salix,1013,13,0
Salix,1013,14,0
Salix,1013,15,0
Salix,1013,16,0
Salix,1013,18,0
Salix,1013,19,0
Salix,1013,21,0
Sarcobatus vermiculatus,1013,1,1
Sarcobatus vermiculatus,1013,2,3
Sarcobatus vermiculatus,1013,4,0
Sarcobatus vermiculatus,1013,5,3
Sarcobatus vermiculatus,1013,6,2
Sarcobatus vermiculatus,1013,7,9
Sarcobatus vermiculatus,1013,9,2
Sarcobatus vermiculatus,1013,13,3
Sarcobatus vermiculatus,1013,14,8
Sarcobatus vermiculatus,1013,15,3
Sarcobatus vermiculatus,1013,16,1
Sarcobatus vermiculatus,1013,18,2
Sarcobatus vermiculatus,1013,19,1
Sarcobatus vermiculatus,1013,21,6
Abies,1030,1,23
Abies,1030,2,14
Abies,1030,3,12
Abies,1030,4,30
Abies,1030,5,18
Abies,1030,6,18
Abies,1030,7,23
Abies,1030,8,11
Abies,1030,9,10
Abies,1030,10,5
Abies,1030,11,31
Abies,1030,13,29
Abies,1030,14,40
Abies,1030,15,13
Abies,1030,16,9
Abies,1030,17,12
Abies,1030,18,13
Abies,1030,19,10
Abies,1030,20,11
Abies,1030,21,20
Acer,1030,1,3
Acer,1030,2,3
Acer,1030,3,0
Acer,1030,4,2
Acer,1030,5,3
Acer,1030,6,1
Acer,1030,7,2
Acer,1030,8,1
Acer,1030,9,0
Acer,1030,10,2
Acer,1030,11,0
Acer,1030,13,2
Acer,1030,14,0
Acer,1030,15,1
Acer,1030,16,1
Acer,1030,17,2
Acer,1030,18,0
Acer,1030,19,0
Acer,1030,20,1
Acer,1030,21,1
Alnus,1030,1,4
Alnus,1030,2,1
Alnus,1030,3,0
Alnus,1030,4,1
Alnus,1030,5,1
Alnus,1030,6,2
Alnus,1030,7,4
Alnus,1030,8,1
Alnus,1030,9,3
Alnus,1030,10,1
Alnus,1030,11,2
Alnus,1030,13,4
Alnus,1030,14,0
Alnus,1030,15,1
Alnus,1030,16,0
Alnus,1030,17,1
Alnus,1030,18,0
Alnus,1030,19,0
Alnus,1030,20,1
Alnus,1030,21,5
Arceuthobium,1030,1,1
Arceuthobium,1030,2,1
Arceuthobium,1030,3,0
Arceuthobium,1030,4,0
Arceuthobium,1030,5,0
Arceuthobium,1030,6,0
Arceuthobium,1030,7,0
Arceuthobium,1030,8,0
Arceuthobium,1030,9,0
Arceuthobium,1030,10,0
Arceuthobium,1030,11,0
Arceuthobium,1030,13,2
Arceuthobium,1030,14,4
Arceuthobium,1030,15,0
Arceuthobium,1030,16,0
Arceuthobium,1030,17,1
Arceuthobium,1030,18,0
Arceuthobium,1030,19,1
Arceuthobium,1030,20,0
Arceuthobium,1030,21,2
Artemisia,1030,1,524
Artemisia,1030,2,151
Artemisia,1030,3,165
Artemisia,1030,4,116
Artemisia,1030,5,221
Artemisia,1030,6,357
Artemisia,1030,7,481
Artemisia,1030,8,171
Artemisia,1030,9,329
Artemisia,1030,10,735
Artemisia,1030,11,363
Artemisia,1030,13,380
Artemisia,1030,14,418
Artemisia,1030,15,144
Artemisia,1030,16,116
Artemisia,1030,17,179
Artemisia,1030,18,136
Artemisia,1030,19,124
Artemisia,1030,20,129
Artemisia,1030,21,496
Betula,1030,1,3
Betula,1030,2,0
Betula,1030,3,2
Betula,1030,4,1
Betula,1030,5,13
Betula,1030,6,21
Betula,1030,7,29
Betula,1030,8,6
Betula,1030,9,17
Betula,1030,10,24
Betula,1030,11,1
Betula,1030,13,2
Betula,1030,14,0
Betula,1030,15,0
Betula,1030,16,0
Betula,1030,17,0
Betula,1030,18,1
Betula,1030,19,2
Betula,1030,20,1
Betula,1030,21,6
Ceanothus-type,1030,1,1
Ceanothus-type,1030,2,0
Ceanothus-type,1030,3,0
Ceanothus-type,1030,4,0
Ceanothus-type,1030,5,0
Ceanothus-type,1030,6,0
Ceanothus-type,1030,7,0
Ceanothus-type,1030,8,0
Ceanothus-type,1030,9,0
Ceanothus-type,1030,10,0
Ceanothus-type,1030,11,0
Ceanothus-type,1030,13,2
Ceanothus-type,1030,14,1
Ceanothus-type,1030,15,0
Ceanothus-type,1030,16,0
Ceanothus-type,1030,17,0
Ceanothus-type,1030,18,0
Ceanothus-type,1030,19,0
Ceanothus-type,1030,20,0
Ceanothus-type,1030,21,0
Ephedra,1030,1,2
Ephedra,1030,2,0
Ephedra,1030,3,1
Ephedra,1030,4,0
Ephedra,1030,5,0
Ephedra,1030,6,0
Ephedra,1030,7,0
Ephedra,1030,8,0
Ephedra,1030,9,1
Ephedra,1030,10,0
Ephedra,1030,11,0
Ephedra,1030,13,0
Ephedra,1030,14,2
Ephedra,1030,15,1
Ephedra,1030,16,0
Ephedra,1030,17,2
Ephedra,1030,18,1
Ephedra,1030,19,0
Ephedra,1030,20,2
Ephedra,1030,21,1
Ericaceae,1030,1,0
Ericaceae,1030,2,0
Ericaceae,1030,3,0
Ericaceae,1030,4,0
Ericaceae,1030,5,0
Ericaceae,1030,6,0
Ericaceae,1030,7,1
Ericaceae,1030,8,0
Ericaceae,1030,9,0
Ericaceae,1030,10,0
Ericaceae,1030,11,0
Ericaceae,1030,13,0
Ericaceae,1030,14,0
Ericaceae,1030,15,0
Ericaceae,1030,16,0
Ericaceae,1030,17,0
Ericaceae,1030,18,0
Ericaceae,1030,19,0
Ericaceae,1030,20,0
Ericaceae,1030,21,0
Juniperus-type,1030,1,4
Juniperus-type,1030,2,5
Juniperus-type,1030,3,5
Juniperus-type,1030,4,5
Juniperus-type,1030,5,1
Juniperus-type,1030,6,8
Juniperus-type,1030,7,8
Juniperus-type,1030,8,5
Juniperus-type,1030,9,15
Juniperus-type,1030,10,42
Juniperus-type,1030,11,7
Juniperus-type,1030,13,18
Juniperus-type,1030,14,28
Juniperus-type,1030,15,6
Juniperus-type,1030,16,5
Juniperus-type,1030,17,18
Juniperus-type,1030,18,12
Juniperus-type,1030,19,9
Juniperus-type,1030,20,7
Juniperus-type,1030,21,9
Picea,1030,1,38
Picea,1030,2,15
Picea,1030,3,28
Picea,1030,4,50
Picea,1030,5,79
Picea,1030,6,113
Picea,1030,7,158
Picea,1030,8,105
Picea,1030,9,61
Picea,1030,10,67
Picea,1030,11,54
Picea,1030,13,67
Picea,1030,14,60
Picea,1030,15,37
Picea,1030,16,27
Picea,1030,17,29
Picea,1030,18,21
Picea,1030,19,20
Picea,1030,20,22
Picea,1030,21,49
Pinus albicaulis-type,1030,1,131
Pinus albicaulis-type,1030,2,331
Pinus albicaulis-type,1030,3,218
Pinus albicaulis-type,1030,4,136
Pinus albicaulis-type,1030,5,101
Pinus albicaulis-type,1030,6,131
Pinus albicaulis-type,1030,7,193
Pinus albicaulis-type,1030,8,66
Pinus albicaulis-type,1030,9,95
Pinus albicaulis-type,1030,10,111
Pinus albicaulis-type,1030,11,102
Pinus albicaulis-type,1030,13,117
Pinus albicaulis-type,1030,14,159
Pinus albicaulis-type,1030,15,84
Pinus albicaulis-type,1030,16,38
Pinus albicaulis-type,1030,17,113
Pinus albicaulis-type,1030,18,165
Pinus albicaulis-type,1030,19,267
Pinus albicaulis-type,1030,20,419
Pinus albicaulis-type,1030,21,203
Pinus contorta-type,1030,1,609
Pinus contorta-type,1030,2,190
Pinus contorta-type,1030,3,28
Pinus contorta-type,1030,4,83
Pinus contorta-type,1030,5,18
Pinus contorta-type,1030,6,35
Pinus contorta-type,1030,7,39
Pinus contorta-type,1030,8,23
Pinus contorta-type,1030,9,10
Pinus contorta-type,1030,10,24
Pinus contorta-type,1030,11,650
Pinus contorta-type,1030,13,570
Pinus contorta-type,1030,14,733
Pinus contorta-type,1030,15,402
Pinus contorta-type,1030,16,222
Pinus contorta-type,1030,17,292
Pinus contorta-type,1030,18,230
Pinus contorta-type,1030,19,186
Pinus contorta-type,1030,20,173
Pinus contorta-type,1030,21,692.6
Pinus undiff.,1030,1,598
Pinus undiff.,1030,2,217
Pinus undiff.,1030,3,208
Pinus undiff.,1030,4,203
Pinus undiff.,1030,5,111
Pinus undiff.,1030,6,126
Pinus undiff.,1030,7,192
Pinus undiff.,1030,8,105
Pinus undiff.,1030,9,86
Pinus undiff.,1030,10,133
Pinus undiff.,1030,11,597
Pinus undiff.,1030,13,725
Pinus undiff.,1030,14,594
Pinus undiff.,1030,15,252
Pinus undiff.,1030,16,189
Pinus undiff.,1030,17,298
Pinus undiff.,1030,18,379
Pinus undiff.,1030,19,361
Pinus undiff.,1030,20,509
Pinus undiff.,1030,21,718
Populus,1030,1,0
Populus,1030,2,0
Populus,1030,3,0
Populus,1030,4,0
Populus,1030,5,0
Populus,1030,6,0
Populus,1030,7,0
Populus,1030,8,0
Populus,1030,9,0
Populus,1030,10,0
Populus,1030,11,0
Populus,1030,13,1
Populus,1030,14,1
Populus,1030,15,0
Populus,1030,16,0
Populus,1030,17,1
Populus,1030,18,0
Populus,1030,19,0
Populus,1030,20,1
Populus,1030,21,2
Prunus-type,1030,1,0
Prunus-type,1030,2,0
Prunus-type,1030,3,0
Prunus-type,1030,4,0
Prunus-type,1030,5,0
Prunus-type,1030,6,1
Prunus-type,1030,7,0
Prunus-type,1030,8,0
Prunus-type,1030,9,0
Prunus-type,1030,10,0
Prunus-type,1030,11,0
Prunus-type,1030,13,0
Prunus-type,1030,14,0
Prunus-type,1030,15,0
Prunus-type,1030,16,0
Prunus-type,1030,17,0
Prunus-type,1030,18,0
Prunus-type,1030,19,0
Prunus-type,1030,20,0
Prunus-type,1030,21,0
Pseudotsuga-type,1030,1,11
Pseudotsuga-type,1030,2,22
Pseudotsuga-type,1030,3,5
Pseudotsuga-type,1030,4,2
Pseudotsuga-type,1030,5,1
Pseudotsuga-type,1030,6,1
Pseudotsuga-type,1030,7,1
Pseudotsuga-type,1030,8,1
Pseudotsuga-type,1030,9,1
Pseudotsuga-type,1030,10,1
Pseudotsuga-type,1030,11,8
Pseudotsuga-type,1030,13,13
Pseudotsuga-type,1030,14,29
Pseudotsuga-type,1030,15,14
Pseudotsuga-type,1030,16,6
Pseudotsuga-type,1030,17,13
Pseudotsuga-type,1030,18,16
Pseudotsuga-type,1030,19,9
Pseudotsuga-type,1030,20,20
Pseudotsuga-type,1030,21,12
Quercus,1030,1,2
Quercus,1030,2,6
Quercus,1030,3,3
Quercus,1030,4,0
Quercus,1030,5,1
Quercus,1030,6,1
Quercus,1030,7,4
Quercus,1030,8,1
Quercus,1030,9,1
Quercus,1030,10,1
Quercus,1030,11,4
Quercus,1030,13,2
Quercus,1030,14,2
Quercus,1030,15,2
Quercus,1030,16,0
Quercus,1030,17,6
Quercus,1030,18,1
Quercus,1030,19,2
Quercus,1030,20,2
Quercus,1030,21,5
Salix,1030,1,7
Salix,1030,2,1
Salix,1030,3,8
Salix,1030,4,4
Salix,1030,5,6
Salix,1030,6,10
Salix,1030,7,12
Salix,1030,8,2
Salix,1030,9,4
Salix,1030,10,20
Salix,1030,11,15
Salix,1030,13,4
Salix,1030,14,3
Salix,1030,15,3
Salix,1030,16,1
Salix,1030,17,3
Salix,1030,18,2
Salix,1030,19,1
Salix,1030,20,2
Salix,1030,21,12
Sambucus,1030,1,0
Sambucus,1030,2,0
Sambucus,1030,3,0
Sambucus,1030,4,0
Sambucus,1030,5,0
Sambucus,1030,6,0
Sambucus,1030,7,0
Sambucus,1030,8,0
Sambucus,1030,9,0
Sambucus,1030,10,0
Sambucus,1030,11,0
Sambucus,1030,13,0
Sambucus,1030,14,1
Sambucus,1030,15,0
Sambucus,1030,16,0
Sambucus,1030,17,0
Sambucus,1030,18,0
Sambucus,1030,19,0
Sambucus,1030,20,0
Sambucus,1030,21,0
Sarcobatus vermiculatus,1030,1,20
Sarcobatus vermiculatus,1030,2,6
Sarcobatus vermiculatus,1030,3,6
Sarcobatus vermiculatus,1030,4,5
Sarcobatus vermiculatus,1030,5,6
Sarcobatus vermiculatus,1030,6,13
Sarcobatus vermiculatus,1030,7,17
Sarcobatus vermiculatus,1030,8,3
Sarcobatus vermiculatus,1030,9,2
Sarcobatus vermiculatus,1030,10,24
Sarcobatus vermiculatus,1030,11,13
Sarcobatus vermiculatus,1030,13,10
Sarcobatus vermiculatus,1030,14,8
Sarcobatus vermiculatus,1030,15,6
Sarcobatus vermiculatus,1030,16,4
Sarcobatus vermiculatus,1030,17,7
Sarcobatus vermiculatus,1030,18,3
Sarcobatus vermiculatus,1030,19,3
Sarcobatus vermiculatus,1030,20,4
Sarcobatus vermiculatus,1030,21,17
Shepherdia canadensis,1030,1,0
Shepherdia canadensis,1030,2,1
Shepherdia canadensis,1030,3,2
Shepherdia canadensis,1030,4,0
Shepherdia canadensis,1030,5,0
Shepherdia canadensis,1030,6,2
Shepherdia canadensis,1030,7,0
Shepherdia canadensis,1030,8,0
Shepherdia canadensis,1030,9,0
Shepherdia canadensis,1030,10,2
Shepherdia canadensis,1030,11,1
Shepherdia canadensis,1030,13,0
Shepherdia canadensis,1030,14,0
Shepherdia canadensis,1030,15,0
Shepherdia canadensis,1030,16,0
Shepherdia canadensis,1030,17,0
Shepherdia canadensis,1030,18,0
Shepherdia canadensis,1030,19,0
Shepherdia canadensis,1030,20,0
Shepherdia canadensis,1030,21,0
Alnus,1104,1,170
Alnus,1104,2,78
Alnus,1104,3,11
Alnus,1104,4,7
Alnus,1104,5,6
Alnus,1104,6,1
Alnus,1104,7,3
Alnus,1104,11,144
Alnus,1104,13,76
Alnus,1104,14,173
Alnus,1104,15,98
Alnus,1104,16,46
Alnus,1104,17,144
Alnus,1104,18,111
Alnus,1104,19,278
Alnus,1104,20,659
Alnus,1104,21,157
Artemisia,1104,1,0
Artemisia,1104,2,21
Artemisia,1104,3,7
Artemisia,1104,4,30
Artemisia,1104,5,25
Artemisia,1104,6,18
Artemisia,1104,7,14
Artemisia,1104,11,1
Artemisia,1104,13,1
Artemisia,1104,14,3
Artemisia,1104,15,2
Artemisia,1104,16,2
Artemisia,1104,17,0
Artemisia,1104,18,2
Artemisia,1104,19,1
Artemisia,1104,20,12
Artemisia,1104,21,4
Betula,1104,1,132
Betula,1104,2,314
Betula,1104,3,120
Betula,1104,4,196
Betula,1104,5,222
Betula,1104,6,179
Betula,1104,7,220
Betula,1104,11,77
Betula,1104,13,59
Betula,1104,14,140
Betula,1104,15,52
Betula,1104,16,65
Betula,1104,17,199
Betula,1104,18,103
Betula,1104,19,142
Betula,1104,20,139
Betula,1104,21,136
Ericaceae,1104,1,2
Ericaceae,1104,2,5
Ericaceae,1104,3,3
Ericaceae,1104,4,1
Ericaceae,1104,5,2
Ericaceae,1104,6,3
Ericaceae,1104,7,2
Ericaceae,1104,11,0
Ericaceae,1104,13,0
Ericaceae,1104,14,2
Ericaceae,1104,15,2
Ericaceae,1104,16,0
Ericaceae,1104,17,1
Ericaceae,1104,18,1
Ericaceae,1104,19,3
Ericaceae,1104,20,3
Ericaceae,1104,21,1
Myrica,1104,1,0
Myrica,1104,2,1
Myrica,1104,3,0
Myrica,1104,4,0
Myrica,1104,5,0
Myrica,1104,6,0
Myrica,1104,7,0
Myrica,1104,11,0
Myrica,1104,13,0
Myrica,1104,14,0
Myrica,1104,15,1
Myrica,1104,16,0
Myrica,1104,17,0
Myrica,1104,18,0
Myrica,1104,19,0
Myrica,1104,20,0
Myrica,1104,21,0
Picea,1104,1,553
Picea,1104,2,2
Picea,1104,3,1
Picea,1104,4,0
Picea,1104,5,0
Picea,1104,6,0
Picea,1104,7,0
Picea,1104,11,361
Picea,1104,13,157
Picea,1104,14,287
Picea,1104,15,140
Picea,1104,16,178
Picea,1104,17,236
Picea,1104,18,68
Picea,1104,19,159
Picea,1104,20,5
Picea,1104,21,564
Pinus,1104,1,0
Pinus,1104,2,0
Pinus,1104,3,0
Pinus,1104,4,0
Pinus,1104,5,0
Pinus,1104,6,0
Pinus,1104,7,0
Pinus,1104,11,2
Pinus,1104,13,1
Pinus,1104,14,0
Pinus,1104,15,0
Pinus,1104,16,0
Pinus,1104,17,1
Pinus,1104,18,0
Pinus,1104,19,0
Pinus,1104,20,0
Pinus,1104,21,0
Populus,1104,1,0
Populus,1104,2,65
Populus,1104,3,1
Populus,1104,4,0
Populus,1104,5,0
Populus,1104,6,0
Populus,1104,7,0
Populus,1104,11,0
Populus,1104,13,0
Populus,1104,14,1
Populus,1104,15,0
Populus,1104,16,0
Populus,1104,17,0
Populus,1104,18,0
Populus,1104,19,0
Populus,1104,20,16
Populus,1104,21,0
Salix,1104,1,11
Salix,1104,2,203
Salix,1104,3,66
Salix,1104,4,11
Salix,1104,5,2
Salix,1104,6,14
Salix,1104,7,14
Salix,1104,11,6
Salix,1104,13,3
Salix,1104,14,5
Salix,1104,15,1
Salix,1104,16,6
Salix,1104,17,6
Salix,1104,18,2
Salix,1104,19,17
Salix,1104,20,118
Salix,1104,21,9
Shepherdia canadensis,1104,1,0
Shepherdia canadensis,1104,2,0
Shepherdia canadensis,1104,3,0
Shepherdia canadensis,1104,4,0
Shepherdia canadensis,1104,5,0
Shepherdia canadensis,1104,6,0
Shepherdia canadensis,1104,7,0
Shepherdia canadensis,1104,11,1
Shepherdia canadensis,1104,13,0
Shepherdia canadensis,1104,14,0
Shepherdia canadensis,1104,15,0
Shepherdia canadensis,1104,16,0
Shepherdia canadensis,1104,17,1
Shepherdia canadensis,1104,18,0
Shepherdia canadensis,1104,19,0
Shepherdia canadensis,1104,20,2
Shepherdia canadensis,1104,21,2
Tsuga mertensiana,1104,1,22
Tsuga mertensiana,1104,2,0
Tsuga mertensiana,1104,3,0
Tsuga mertensiana,1104,4,0
Tsuga mertensiana,1104,5,0
Tsuga mertensiana,1104,6,0
Tsuga mertensiana,1104,7,0
Tsuga mertensiana,1104,11,9
Tsuga mertensiana,1104,13,1
Tsuga mertensiana,1104,14,1
Tsuga mertensiana,1104,15,0
Tsuga mertensiana,1104,16,0
Tsuga mertensiana,1104,17,0
Tsuga mertensiana,1104,18,0
Tsuga mertensiana,1104,19,0
Tsuga mertensiana,1104,20,0
Tsuga mertensiana,1104,21,33
Abies,1148,1,207
Abies,1148,2,263
Abies,1148,3,557
Abies,1148,4,236
Abies,1148,5,258
Abies,1148,6,32
Abies,1148,11,605
Abies,1148,13,197
Abies,1148,14,157
Abies,1148,15,186
Abies,1148,16,714
Abies,1148,17,144
Abies,1148,18,33
Abies,1148,19,113
Abies,1148,20,147
Abies,1148,21,175
Acer circinatum-type,1148,1,1
Acer circinatum-type,1148,2,3
Acer circinatum-type,1148,3,0
Acer circinatum-type,1148,4,1
Acer circinatum-type,1148,5,0
Acer circinatum-type,1148,6,0
Acer circinatum-type,1148,11,5
Acer circinatum-type,1148,13,0
Acer circinatum-type,1148,14,0
Acer circinatum-type,1148,15,2
Acer circinatum-type,1148,16,7
Acer circinatum-type,1148,17,6
Acer circinatum-type,1148,18,0
Acer circinatum-type,1148,19,6
Acer circinatum-type,1148,20,1
Acer circinatum-type,1148,21,1
Acer macrophyllum-type,1148,1,1
Acer macrophyllum-type,1148,2,0
Acer macrophyllum-type,1148,3,2
Acer macrophyllum-type,1148,4,1
Acer macrophyllum-type,1148,5,0
Acer macrophyllum-type,1148,6,0
Acer macrophyllum-type,1148,11,2
Acer macrophyllum-type,1148,13,1
Acer macrophyllum-type,1148,14,1
Acer macrophyllum-type,1148,15,6
Acer macrophyllum-type,1148,16,9
Acer macrophyllum-type,1148,17,3
Acer macrophyllum-type,1148,18,0
Acer macrophyllum-type,1148,19,3
Acer macrophyllum-type,1148,20,1
Acer macrophyllum-type,1148,21,0
Alnus,1148,1,208
Alnus,1148,2,671
Alnus,1148,3,626
Alnus,1148,4,482
Alnus,1148,5,223
Alnus,1148,6,18
Alnus,1148,11,961
Alnus,1148,13,502
Alnus,1148,14,321
Alnus,1148,15,621
Alnus,1148,16,1966
Alnus,1148,17,635
Alnus,1148,18,592
Alnus,1148,19,1061
Alnus,1148,20,813
Alnus,1148,21,214
Amelanchier-type,1148,1,0
Amelanchier-type,1148,2,2
Amelanchier-type,1148,3,4
Amelanchier-type,1148,4,3
Amelanchier-type,1148,5,0
Amelanchier-type,1148,6,0
Amelanchier-type,1148,11,7
Amelanchier-type,1148,13,2
Amelanchier-type,1148,14,0
Amelanchier-type,1148,15,5
Amelanchier-type,1148,16,6
Amelanchier-type,1148,17,0
Amelanchier-type,1148,18,0
Amelanchier-type,1148,19,0
Amelanchier-type,1148,20,1
Amelanchier-type,1148,21,1
Arceuthobium,1148,1,2
Arceuthobium,1148,2,0
Arceuthobium,1148,3,8
Arceuthobium,1148,4,4
Arceuthobium,1148,5,10
Arceuthobium,1148,6,13
Arceuthobium,1148,11,20
Arceuthobium,1148,13,7
Arceuthobium,1148,14,8
Arceuthobium,1148,15,25
Arceuthobium,1148,16,33
Arceuthobium,1148,17,0
Arceuthobium,1148,18,0
Arceuthobium,1148,19,1
Arceuthobium,1148,20,1
Arceuthobium,1148,21,1
Artemisia,1148,1,2
Artemisia,1148,2,11
Artemisia,1148,3,33
Artemisia,1148,4,23
Artemisia,1148,5,19
Artemisia,1148,6,113
Artemisia,1148,11,15
Artemisia,1148,13,2
Artemisia,1148,14,9
Artemisia,1148,15,4
Artemisia,1148,16,24
Artemisia,1148,17,8
Artemisia,1148,18,6
Artemisia,1148,19,10
Artemisia,1148,20,7
Artemisia,1148,21,1
Betula,1148,1,0
Betula,1148,2,0
Betula,1148,3,0
Betula,1148,4,0
Betula,1148,5,0
Betula,1148,6,0
Betula,1148,11,0
Betula,1148,13,1
Betula,1148,14,0
Betula,1148,15,0
Betula,1148,16,0
Betula,1148,17,0
Betula,1148,18,0
Betula,1148,19,0
Betula,1148,20,0
Betula,1148,21,0
Ceanothus,1148,1,0
Ceanothus,1148,2,1
Ceanothus,1148,3,1
Ceanothus,1148,4,0
Ceanothus,1148,5,0
Ceanothus,1148,6,0
Ceanothus,1148,11,2
Ceanothus,1148,13,2
Ceanothus,1148,14,1
Ceanothus,1148,15,0
Ceanothus,1148,16,2
Ceanothus,1148,17,0
Ceanothus,1148,18,6
Ceanothus,1148,19,10
Ceanothus,1148,20,0
Ceanothus,1148,21,0
Corylus,1148,1,3
Corylus,1148,2,1
Corylus,1148,3,0
